,ghi,dni,dhi
2020-05-22 11:50:00-06:00,929.7600900696671,739.7755458484467,241.95055794036443
2020-05-22 11:55:00-06:00,935.5692548781587,738.8543725732885,244.8638765400268
2020-05-22 12:00:00-06:00,940.9797329679329,737.9734983375918,247.60755040809102
2020-05-22 12:05:00-06:00,944.1099612346799,731.3455053162388,253.76315614161365
2020-05-22 12:10:00-06:00,946.8180294550302,724.702153098077,259.82526888108464
2020-05-22 12:15:00-06:00,949.104184222298,718.0574480772989,265.77532173475504
2020-05-22 12:20:00-06:00,950.9685540670591,711.4240930002773,271.5954837315587
2020-05-22 12:25:00-06:00,952.4118250835037,704.8155732944939,277.2674140475166
2020-05-22 12:30:00-06:00,953.4349046773126,698.2450786221273,282.77299973135086
2020-05-22 12:35:00-06:00,954.0385698932755,691.7243941401376,288.0951310554261
2020-05-22 12:40:00-06:00,954.2241580931808,685.2660222189397,293.21641008975155
2020-05-22 12:45:00-06:00,953.9932191563345,678.8820878723527,298.1199051084336
2020-05-22 12:50:00-06:00,953.3471673729512,672.5832308524391,302.7899261917836
2020-05-22 12:55:00-06:00,952.2879726381635,666.380745595176,307.21070127417477
2020-05-22 13:00:00-06:00,950.817695719522,660.2851190298362,311.36737066590194
2020-05-22 13:05:00-06:00,948.9387185966812,654.306727309396,315.24558920935885
2020-05-22 13:10:00-06:00,946.6532773747772,648.454384701916,318.8325079495205
2020-05-22 13:15:00-06:00,943.9641570890543,642.7374723414774,322.11544709019574
2020-05-22 13:20:00-06:00,940.8743413595449,637.1648355699197,325.08265114306573
2020-05-22 13:25:00-06:00,937.3866620775882,631.7437145825719,327.7240060862722
2020-05-22 13:30:00-06:00,933.5044941439575,626.481838469684,330.0297384742531
2020-05-22 13:35:00-06:00,929.2312881592861,621.3859911649965,331.99136260238186
2020-05-22 13:40:00-06:00,924.570799367846,616.4626801501721,333.60128783108394
2020-05-22 13:45:00-06:00,919.5266272140836,611.7167550540074,334.85370128136003
2020-05-22 13:50:00-06:00,914.1029000338743,607.1534226265228,335.7433339399747
2020-05-22 13:55:00-06:00,908.3038157714725,602.7768525314383,336.2663484216788
2020-05-22 14:00:00-06:00,902.1338636982437,598.5908075898158,336.41996692412954
2020-05-22 14:05:00-06:00,895.5973736953476,594.5973213671806,336.20326944770545
